Date Time,rolling_avg_avg_1_days,rolling_med_avg_1_days,rolling_avg_med_1_days,rolling_med_med_1_days,rolling_avg_avg_2_days,rolling_med_avg_2_days,rolling_avg_med_2_days,rolling_med_med_2_days,rolling_avg_avg_3_days,rolling_med_avg_3_days,rolling_avg_med_3_days,rolling_med_med_3_days,rolling_avg_avg_5_days,rolling_med_avg_5_days,rolling_avg_med_5_days,rolling_med_med_5_days,rolling_avg_avg_7_days,rolling_med_avg_7_days,rolling_avg_med_7_days,rolling_med_med_7_days,rolling_avg_avg_10_days,rolling_med_avg_10_days,rolling_avg_med_10_days,rolling_med_med_10_days,rolling_avg_avg_14_days,rolling_med_avg_14_days,rolling_avg_med_14_days,rolling_med_med_14_days,rolling_avg_avg_21_days,rolling_med_avg_21_days,rolling_avg_med_21_days,rolling_med_med_21_days,rolling_avg_avg_30_days,rolling_med_avg_30_days,rolling_avg_med_30_days,rolling_med_med_30_days
10/15/21,121.61870503597122,121.61870503597122,30.0,30.0,121.98260479762087,121.98260479762087,22.5,22.5,121.66628291299082,121.61870503597122,20.0,15.0,129.31528987800658,122.34650455927051,24.0,30.0,131.14117426516447,131.2979797979798,23.571428571428573,30.0,127.93300451995665,124.18681817110811,21.0,15.0,125.43582467795947,124.1289484821669,21.428571428571427,15.0,122.6656061724826,122.34650455927051,19.285714285714285,15.0,122.4541516585063,122.40064589665653,19.5,15.0
10/16/21,135.78923766816143,135.78923766816143,30.0,30.0,128.70397135206633,128.70397135206633,30.0,30.0,126.58481575446767,122.34650455927051,25.0,30.0,130.21354145204293,122.34650455927051,24.0,30.0,131.06189351796598,131.2979797979798,23.571428571428573,30.0,129.90628918902843,128.66255579046276,22.5,22.5,125.23819005075818,124.1289484821669,22.5,22.5,121.76861212050724,122.34650455927051,20.0,15.0,122.8986333396436,123.92147922998987,20.0,15.0
10/17/21,123.5372340425532,123.5372340425532,30.0,30.0,129.6632358553573,129.6632358553573,30.0,30.0,126.98172558222855,123.5372340425532,30.0,30.0,124.86506408993746,122.34650455927051,24.0,30.0,129.4147030143925,123.5372340425532,25.714285714285715,30.0,130.33418233498116,128.66255579046276,24.0,30.0,125.06860731057887,122.94186930091186,22.5,22.5,122.09148305375051,123.5372340425532,20.714285714285715,15.0,123.51726803618148,124.5168439716312,20.5,15.0
10/18/21,126.3739837398374,126.3739837398374,15.0,15.0,124.9556088911953,124.9556088911953,22.5,22.5,128.5668184835173,126.3739837398374,25.0,30.0,125.93313300915875,123.5372340425532,24.0,30.0,128.71127500608642,123.5372340425532,23.571428571428573,30.0,130.36886753067034,128.8359817689086,24.0,30.0,126.4538592901345,124.78218291274946,21.428571428571427,15.0,121.70396569177935,123.5372340425532,20.714285714285715,15.0,123.45913230899085,124.5168439716312,20.0,15.0
10/19/21,122.57894736842105,122.57894736842105,15.0,15.0,124.47646555412922,124.47646555412922,15.0,15.0,124.16338838360383,123.5372340425532,20.0,15.0,125.97962157098887,123.5372340425532,24.0,30.0,124.75403593684938,122.57894736842105,21.428571428571427,15.0,128.99234197765736,124.9556088911953,22.5,22.5,127.68638914418139,124.78218291274946,21.428571428571427,15.0,122.77608728363776,123.5372340425532,20.714285714285715,15.0,122.5682453694197,123.05809070548713,19.5,15.0
10/20/21,98.40925266903915,98.40925266903915,30.0,30.0,110.49410001873011,110.49410001873011,22.5,22.5,115.78739459243248,122.57894736842105,20.0,15.0,121.33773109760246,123.5372340425532,24.0,30.0,121.52198072617911,122.57894736842105,23.571428571428573,30.0,125.32651048780451,123.05809070548713,24.0,30.0,126.42587926500963,124.78218291274946,22.5,22.5,121.48622055832014,122.57894736842105,21.428571428571427,15.0,121.14473434727657,122.46272596384578,19.5,15.0
10/21/21,115.86333333333333,115.86333333333333,15.0,15.0,107.13629300118623,107.13629300118623,22.5,22.5,112.28384445693113,115.86333333333333,20.0,15.0,117.35255023063682,122.57894736842105,21.0,15.0,120.59581340818809,122.57894736842105,23.571428571428573,30.0,123.78304584133987,122.46272596384578,22.5,22.5,126.18338146146019,124.78218291274946,22.5,22.5,122.62314522143816,122.57894736842105,21.428571428571427,15.0,121.58412856341052,122.46272596384578,19.5,15.0
10/22/21,147.54098360655738,147.54098360655738,30.0,30.0,131.70215846994535,131.70215846994535,22.5,22.5,120.60452320297657,115.86333333333333,25.0,30.0,122.15330014343768,122.57894736842105,21.0,15.0,124.29899606112897,123.5372340425532,23.571428571428573,30.0,123.50918211668754,122.46272596384578,22.5,22.5,127.72008516314672,124.9556088911953,23.571428571428573,30.0,125.05688180568264,123.5372340425532,22.142857142857142,15.0,121.84189862451579,122.46272596384578,20.0,15.0
10/23/21,126.39814814814815,126.39814814814815,30.0,30.0,136.96956587735275,136.96956587735275,30.0,30.0,129.93415502934621,126.39814814814815,25.0,30.0,122.15813302509983,122.57894736842105,24.0,30.0,122.95741184398422,123.5372340425532,23.571428571428573,30.0,124.04563301712929,123.05809070548713,24.0,30.0,127.00965268097512,124.9556088911953,23.571428571428573,30.0,124.47793064850018,123.5372340425532,22.857142857142858,30.0,122.87782216315573,123.05809070548713,20.5,15.0
10/24/21,132.50537634408602,132.50537634408602,30.0,30.0,129.45176224611708,129.45176224611708,30.0,30.0,135.48150269959714,132.50537634408602,30.0,30.0,124.14341882023282,126.39814814814815,27.0,30.0,124.23857502991748,126.3739837398374,23.571428571428573,30.0,125.06152019561083,124.9556088911953,25.5,30.0,126.82663902215502,124.9556088911953,24.642857142857142,30.0,124.79192988369175,123.5372340425532,22.857142857142858,30.0,123.4991408847424,124.5168439716312,21.0,15.0
10/25/21,107.58454106280193,107.58454106280193,15.0,15.0,120.044958703444,120.04495870344397,22.5,22.5,122.1626885183453,126.39814814814815,25.0,30.0,125.97847649898537,126.39814814814815,24.0,30.0,121.55436893319813,122.57894736842105,23.571428571428573,30.0,123.65810379829391,124.9556088911953,24.0,30.0,125.13282196964231,123.05809070548713,23.571428571428573,30.0,124.8206958378224,123.5372340425532,22.142857142857142,15.0,121.93108849484766,123.05809070548713,21.0,15.0
10/26/21,128.48717948717947,128.48717948717947,15.0,15.0,118.03586027499071,118.03586027499071,15.0,15.0,122.85903229802243,128.48717948717947,20.0,15.0,128.5032457297546,128.48717948717947,24.0,30.0,122.39840209302076,126.39814814814815,23.571428571428573,30.0,122.92789798019571,124.9556088911953,22.5,22.5,123.57621901493509,123.05809070548713,22.5,22.5,125.92372679379451,126.02713178294573,22.142857142857142,15.0,122.3220963296055,124.5168439716312,21.0,15.0
10/27/21,120.17040358744394,120.17040358744394,30.0,30.0,124.32879153731173,124.3287915373117,22.5,22.5,118.74737471247506,120.17040358744394,20.0,15.0,123.0291297259319,126.39814814814815,24.0,30.0,125.50713793850717,126.39814814814815,23.571428571428573,30.0,122.59121493468479,124.47646555412922,22.5,22.5,123.51455933234315,123.05809070548713,23.571428571428573,30.0,126.11963215617548,126.02713178294573,22.857142857142858,30.0,121.8440481711459,123.05809070548713,21.5,15.0
10/28/21,128.40625,128.40625,15.0,15.0,124.28832679372198,124.28832679372198,22.5,22.5,125.68794435820776,128.40625,20.0,15.0,123.43075009630229,128.40625,21.0,15.0,127.2989831766024,128.40625,23.571428571428573,30.0,122.79444156070103,124.4885477582846,22.5,22.5,123.94739829239526,124.9556088911953,23.571428571428573,30.0,126.55524869984092,126.3739837398374,22.857142857142858,30.0,122.78877670649943,124.5168439716312,21.5,15.0
10/29/21,122.90114068441065,122.90114068441065,15.0,15.0,125.65369534220532,125.65369534220532,15.0,15.0,123.82593142395149,122.90114068441065,20.0,15.0,121.50990296436721,122.90114068441065,18.0,15.0,123.77900561629573,126.39814814814815,21.428571428571427,15.0,122.8266608923,124.6496444162794,22.5,22.5,124.03900083871235,124.9556088911953,22.5,22.5,126.40639198086306,126.3739837398374,22.857142857142858,30.0,122.70226626595614,123.21918736348192,21.5,15.0
10/30/21,157.4360465116279,157.4360465116279,30.0,30.0,140.16859359801927,140.16859359801927,22.5,22.5,136.24781239867946,128.40625,20.0,15.0,131.4802040541324,128.40625,21.0,15.0,128.21299109679282,128.40625,21.428571428571427,15.0,128.72934027655887,127.40219907407408,22.5,22.5,125.58520147038855,124.9556088911953,22.5,22.5,127.4107654862477,126.3739837398374,22.857142857142858,30.0,124.8838706360819,124.72431322380825,22.0,15.0
10/31/21,144.75647668393782,144.75647668393782,30.0,30.0,151.09626159778287,151.09626159778287,30.0,30.0,141.69788795999207,144.75647668393782,25.0,30.0,134.73406349348406,128.40625,24.0,30.0,129.96314828820022,128.40625,21.428571428571427,15.0,131.61865461161932,128.44671474358972,24.0,30.0,127.10086165905888,126.38606594399278,22.5,22.5,127.87214211083673,126.3739837398374,23.571428571428573,30.0,126.4946693476324,125.9692620940045,22.5,22.5
11/1/21,120.10322580645162,120.10322580645162,15.0,15.0,132.42985124519473,132.42985124519473,22.5,22.5,140.76524966733905,144.75647668393782,25.0,30.0,134.7206279372856,128.40625,21.0,15.0,131.75153182300733,128.40625,21.428571428571427,15.0,128.87487883160875,127.40219907407408,22.5,22.5,126.65295037810274,124.6496444162794,22.5,22.5,127.33905858743066,123.5372340425532,22.857142857142858,30.0,125.87957279288145,124.72431322380825,22.5,22.5
11/2/21,104.08241758241758,104.08241758241758,22.5,22.5,112.0928216944346,112.0928216944346,18.75,18.75,122.98070669093562,120.10322580645162,22.5,22.5,129.85586145376914,122.90114068441065,22.5,22.5,128.2651372651842,122.90114068441065,22.5,22.5,126.64330577503567,125.65369534220532,21.75,18.75,125.33176967910249,124.6496444162794,23.035714285714285,26.25,125.13919176501813,122.90114068441065,22.5,22.5,125.15194029879326,123.21918736348192,22.25,18.75
11/3/21,113.87564766839378,113.87564766839378,15.0,15.0,108.97903262540568,108.97903262540568,18.75,18.75,112.6870970190876,113.87564766839378,17.5,15.0,128.05076285056572,120.10322580645162,22.5,22.5,127.36588641960562,122.90114068441065,20.357142857142858,15.0,124.78033290746649,121.53577213592729,20.25,15.0,126.43651217905641,124.6496444162794,21.964285714285715,18.75,124.79833502809731,122.90114068441065,22.5,22.5,125.38178002020443,123.21918736348192,21.75,15.0
11/4/21,122.38671875,122.38671875,15.0,15.0,118.13118320919689,118.13118320919689,15.0,15.0,113.44826133360372,113.87564766839378,17.5,15.0,121.04089729824015,120.10322580645162,19.5,15.0,126.50595338389132,122.38671875,20.357142857142858,15.0,126.26055067618627,122.64392971720532,20.25,15.0,126.90246828024688,124.6496444162794,21.964285714285715,18.75,124.80024998956063,122.90114068441065,22.5,22.5,125.95055299814562,123.21918736348192,21.75,15.0
